 Ano; Código da Área; Área de Avaliação; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nota Bruta - FG; Nota Padronizada - FG; Nota Bruta - CE; Nota Padronizada - CE; Conceito Enade (Contínuo); Concluintes participantes com nota no Enem; Proporção de concluintes participantes com nota no Enem; Nota Bruta - IDD; Nota Padronizada - IDD; Nota Bruta – Organização Didático-Pedagógica; Nota Padronizada - Organização Didático-Pedagógica; Nota Bruta – Infraestrutura e Instalações Físicas; Nota Padronizada - Infraestrutura e Instalações Físicas; Nota Bruta – Oportunidade de Ampliação da Formação; Nota Padronizada - Oportunidade de Ampliação da Formação; Nota Bruta - Mestres; Nota Padronizada - Mestres; Nota Bruta - Doutores; Nota Padronizada - Doutores; Nota Bruta – Regime de Trabalho; Nota Padronizada - Regime de Trabalho; CPC (Contínuo); CPC (Faixa);Observação
2019;36;FISIOTERAPIA;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Faculdade;Privada sem fins lucrativos;94223;Educação Presencial;1100205;Porto Velho;RO;32;30;32,079;1,386;36,88;2,1595;1,966;28;0,933;-0,204;2,454;5,393;2,701;5,001;2,425;4,758;2,909;0,705;2,058;0,294;1,47;1;5;2,399;3;
2019;36;FISIOTERAPIA;1092;FACULDADES INTEGRADAS DE BAURU;FIB;Faculdade;Privada com fins lucrativos;73163;Educação Presencial;3506003;Bauru;SP;29;27;37,462;2,189;40,314;2,7244;2,59;18;0,666;0,519;2,879;5,857;4,46;5,885;4,703;5,378;3,952;0,791;2,916;0,583;2,916;1;5;3,225;4;
2019;36;FISIOTERAPIA;1107;Centro Universitário Estácio do Ceará;Estácio FIC;Centro Universitário;Privada com fins lucrativos;21254;Educação Presencial;2304400;Fortaleza;CE;313;302;32,682;1,476;37,178;2,2086;2,025;235;0,778;-0,032;2,555;5,438;2,87;5,036;2,515;4,73;2,861;1;5;0,875;4,375;1;5;3,118;4;
2019;36;FISIOTERAPIA;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Centro Universitário;Privada sem fins lucrativos;89522;Educação Presencial;5300108;Brasília;DF;44;43;44,967;3,307;42,434;3,0731;3,131;41;0,953;0,584;2,917;5,207;1,996;4,997;2,415;4,858;3,078;1;5;0,628;3,142;1;5;3,216;4;
2019;36;FISIOTERAPIA;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Centro Universitário;Privada sem fins lucrativos;90571;Educação Presencial;5300108;Brasília;DF;79;74;40,875;2,697;40,747;2,7956;2,771;69;0,932;0,136;2,654;5,376;2,635;5,222;2,996;5,144;3,558;1;5;0,607;3,035;1;5;3,125;4;
2019;36;FISIOTERAPIA;1115;FACULDADE SANTA TEREZINHA;CEST;Faculdade;Privada sem fins lucrativos;19959;Educação Presencial;2111300;São Luís;MA;68;64;36,115;1,988;36,2;2,0476;2,032;55;0,859;-0,096;2,518;5,735;3,996;5,35;3,325;4,717;2,839;0,823;3,235;0,382;1,911;1;5;2,729;3;
2019;36;FISIOTERAPIA;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pública Estadual;21535;Educação Presencial;4109401;Guarapuava;PR;37;37;39,959;2,561;43,289;3,2136;3,05;35;0,945;-0,118;2,505;5,507;3,132;5,169;2,858;4,587;2,62;0,977;4,777;0,777;3,888;1;5;3,247;4;
2019;36;FISIOTERAPIA;1128;UNIVERSIDADE DE ITAÚNA;UI;Universidade;Privada sem fins lucrativos;20861;Educação Presencial;3133808;Itaúna;MG;72;72;44,287;3,206;38,666;2,4533;2,641;65;0,902;0,006;2,578;5,64;3,637;5,665;4,138;4,97;3,266;0,913;4,13;0,391;1,956;0,608;2,018;2,746;3;
2019;36;FISIOTERAPIA;1131;CENTRO UNIVERSITÁRIO SANTO AGOSTINHO;UNIFSA;Centro Universitário;Privada com fins lucrativos;86832;Educação Presencial;2211001;Teresina;PI;66;57;43,798;3,133;37,236;2,2182;2,446;55;0,964;0,243;2,717;5,834;4,371;5,898;4,737;5,765;4,605;1;5;0,38;1,904;0,857;3,911;3,074;4;
2019;36;FISIOTERAPIA;1141;CENTRO UNIVERSITÁRIO GAMA E SOUZA;;Centro Universitário;Privada sem fins lucrativos;1154417;Educação Presencial;3304557;Rio de Janeiro;RJ;9;9;33,933;1,662;31;1,1924;1,31;4;0,444;0,728;3,002;6;5;6;5;6;5;0,894;3,947;0,526;2,631;1;5;3,128;4;
2019;36;FISIOTERAPIA;1141;CENTRO UNIVERSITÁRIO GAMA E SOUZA;;Centro Universitário;Privada sem fins lucrativos;1155586;Educação Presencial;3304557;Rio de Janeiro;RJ;9;8;31,149;1,248;25,437;0,2775;0,52;4;0,5;-8,043;0;5,898;4,617;5,839;4,586;5,916;4,859;0,947;4,473;0,473;2,368;1;5;1,866;2;
2019;36;FISIOTERAPIA;1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;CEUNSP;Centro Universitário;Privada com fins lucrativos;18593;Educação Presencial;3523909;Itu;SP;46;42;37,28;2,161;41,047;2,845;2,674;34;0,809;0,117;2,643;5,993;4,973;6;5;6;5;1;5;0,571;2,857;1;5;3,386;4;
2019;36;FISIOTERAPIA;1170;FACULDADE METROPOLITANA DE CAMAÇARI;FAMEC;Faculdade;Privada sem fins lucrativos;90800;Educação Presencial;2905701;Camaçari;BA;27;27;30,451;1,144;30,774;1,1552;1,152;13;0,481;-0,897;2,047;4,97;1,097;4,06;0;3,938;1,527;0,916;4,166;0,583;2,916;0,875;4,047;2,121;3;
2019;36;FISIOTERAPIA;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Centro Universitário;Privada com fins lucrativos;68939;Educação Presencial;2927408;Salvador;BA;102;98;35,826;1,945;33,889;1,6677;1,737;77;0,785;-0,21;2,451;4,95;1,019;4,634;1,479;3,905;1,472;0,96;4,6;0,74;3,7;0,9;4,238;2,61;3;
2019;36;FISIOTERAPIA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;1160338;Educação Presencial;4209300;Lages;SC;34;32;33,853;1,651;39,471;2,5858;2,352;22;0,687;-0,131;2,497;5,993;4,974;5,98;4,949;5,977;4,962;0,882;3,823;0,411;2,058;0,852;3,879;2,975;4;
2019;36;FISIOTERAPIA;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Privada com fins lucrativos;20521;Educação Presencial;4115200;Maringá;PR;34;31;45,961;3,455;51,229;4,5195;4,253;29;0,935;2,289;3,919;5,923;4,711;5,947;4,865;5,89;4,815;1;5;0,846;4,23;1;5;4,323;5;
2019;36;FISIOTERAPIA;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Privada com fins lucrativos;107120;Educação Presencial;4115200;Maringá;PR;28;27;37,585;2,207;50,062;4,3277;3,797;26;0,962;2,42;3,996;5,969;4,883;5,968;4,918;5,97;4,949;1;5;0,88;4,4;1;5;4,304;5;
2019;36;FISIOTERAPIA;1219;INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR;IIES;Faculdade;Privada com fins lucrativos;1280691;Educação Presencial;3522307;Itapetininga;SP;11;11;37,963;2,263;35,763;1,9759;2,047;9;0,818;-0,832;2,086;5,838;4,388;5,842;4,593;5,05;3,4;0,666;1,666;0,142;0,714;1;5;2,39;3;
2019;36;FISIOTERAPIA;1224;CENTRO UNIVERSITÁRIO DE JALES;UNIJALES;Centro Universitário;Privada sem fins lucrativos;90365;Educação Presencial;3524808;Jales;SP;15;15;30,346;1,128;27,12;0,5542;0,697;8;0,533;-2,262;1,246;5,836;4,379;5,762;4,388;5,172;3,605;0,846;3,461;0,384;1,923;1;5;2,136;3;
2019;36;FISIOTERAPIA;1227;FACULDADE SÃO FRANCISCO DE BARREIRAS - FASB;FASB;Faculdade;Privada sem fins lucrativos;69304;Educação Presencial;2903201;Barreiras;BA;21;21;35,376;1,878;36,19;2,0461;2,004;19;0,904;-0,162;2,479;5,948;4,803;5,968;4,918;5,835;4,723;0,842;3,421;0,394;1,973;0,605;1,992;2,694;3;
2019;36;FISIOTERAPIA;1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;UNIPINHAL;Centro Universitário;Privada sem fins lucrativos;21568;Educação Presencial;3515186;Espírito Santo do Pinhal;SP;14;13;28,446;0,845;33,707;1,6377;1,439;12;0,923;-3,192;0,7;5,967;4,876;5,875;4,679;5,029;3,366;0,904;4,047;0,333;1,666;0,38;0,283;1,791;2;
2019;36;FISIOTERAPIA;1263;FACULDADE BEZERRA DE ARAÚJO;FABA;Faculdade;Privada com fins lucrativos;54973;Educação Presencial;3304557;Rio de Janeiro;RJ;1;0;;;;;;;;;;;;;;;;0,687;1,875;0;0;0;0;SC;SC;
2019;36;FISIOTERAPIA;1267;INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS;IESGF;Faculdade;Privada com fins lucrativos;59128;Educação Presencial;4216602;São José;SC;27;26;39,726;2,526;36,55;2,1052;2,21;17;0,653;-0,36;2,363;5,365;2,592;5,053;2,559;4,024;1,672;0,928;4,285;0,285;1,428;1;5;2,544;3;
2019;36;FISIOTERAPIA;1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;ESTÁCIO RIBEIRÃO PRE;Centro Universitário;Privada com fins lucrativos;98316;Educação Presencial;3543402;Ribeirão Preto;SP;34;33;38,163;2,293;43,345;3,2229;2,99;27;0,818;0,836;3,066;5,597;3,473;5,027;2,492;4,773;2,934;1;5;0,705;3,529;0,882;4,103;3,341;4;
2019;36;FISIOTERAPIA;1276;INSTITUTO TAUBATÉ DE ENSINO SUPERIOR;I.T.E.S.;Faculdade;Privada com fins lucrativos;119014;Educação Presencial;3554102;Taubaté;SP;12;12;41,475;2,786;41,841;2,9756;2,928;9;0,75;-0,66;2,186;5,67;3,75;5,777;4,427;3,757;1,223;0,812;3,125;0,25;1,25;0,5;1,19;2,395;3;
2019;36;FISIOTERAPIA;1281;FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA;FAIT;Faculdade;Privada com fins lucrativos;88902;Educação Presencial;3522406;Itapeva;SP;44;41;35,807;1,942;35,409;1,9177;1,923;36;0,878;-0,581;2,233;5,072;1,483;4,424;0,938;3,836;1,356;0,857;3,571;0,285;1,428;1;5;2,215;3;
2019;36;FISIOTERAPIA;1292;Centro Universitário de Adamantina;FAI;Centro Universitário;Especial;37940;Educação Presencial;3500105;Adamantina;SP;29;27;33,162;1,548;36,203;2,0483;1,923;17;0,629;-0,686;2,171;5,633;3,609;5,432;3,536;4,792;2,966;0,875;3,75;0,312;1,562;0,75;3,095;2,414;3;
2019;36;FISIOTERAPIA;1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1304136;Educação Presencial;3550308;São Paulo;SP;72;66;34,75;1,784;35,246;1,8909;1,864;30;0,454;-0,126;2,5;5,542;3,264;5,366;3,365;4,628;2,69;1;5;0,275;1,379;0,551;1,584;2,429;3;
2019;36;FISIOTERAPIA;1298;Faculdade Estácio de Alagoas - Estácio FAL;ESTÁCIO FAL;Faculdade;Privada com fins lucrativos;53869;Educação Presencial;2704302;Maceió;AL;109;100;32,762;1,488;35,601;1,9491;1,833;78;0,78;-0,11;2,51;5,294;2,324;5,109;2,705;4,741;2,88;0,916;4,166;0,416;2,083;0,708;2,777;2,46;3;
2019;36;FISIOTERAPIA;1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;FIFE;Faculdade;Privada sem fins lucrativos;19865;Educação Presencial;3515509;Fernandópolis;SP;23;23;35,947;1,963;35,578;1,9454;1,949;19;0,826;-0,519;2,269;5,458;2,946;5,181;2,89;5,094;3,474;0,941;4,411;0,352;1,764;1;5;2,607;3;
2019;36;FISIOTERAPIA;1310;FACULDADE DE AMERICANA;FAM;Faculdade;Privada sem fins lucrativos;48541;Educação Presencial;3501608;Americana;SP;25;24;36,57;2,056;44,47;3,408;3,07;22;0,916;1,046;3,189;5,808;4,274;5,702;4,232;5,146;3,561;0,913;4,13;0,434;2,173;0,739;3,012;3,213;4;
2019;36;FISIOTERAPIA;1317;Centro Universitário Sudoeste Paulista;UniFSP;Centro Universitário;Privada com fins lucrativos;98037;Educação Presencial;3504503;Avaré;SP;24;23;39,282;2,46;47,139;3,8468;3,5;22;0,956;0,903;3,105;5,378;2,643;5,406;3,468;4,513;2,497;1;5;0,782;3,913;0,869;4,006;3,483;4;
2019;36;FISIOTERAPIA;1319;FACULDADE TECSOMA;FATEC;Faculdade;Privada com fins lucrativos;59835;Educação Presencial;3147006;Paracatu;MG;7;7;50,814;4,178;43,157;3,1919;3,438;6;0,857;0,933;3,122;5,844;4,409;5,698;4,222;5,595;4,318;1;5;0,5;2,5;1;5;3,555;4;
2019;36;FISIOTERAPIA;1325;FACULDADE DE APUCARANA;FAP;Faculdade;Privada sem fins lucrativos;48761;Educação Presencial;4101408;Apucarana;PR;34;33;31,584;1,312;36,081;2,0282;1,849;30;0,909;-0,388;2,346;5,556;3,318;5,22;2,99;4,48;2,441;0,578;0,789;0,157;0,789;0,842;3,796;2,113;3;
2019;36;FISIOTERAPIA;1328;FACULDADE DE COMUNICAÇÃO E TURISMO DE OLINDA;FACOTTUR;Faculdade;Privada sem fins lucrativos;1202768;Educação Presencial;2609600;Olinda;PE;43;41;34,1;1,687;37,514;2,2639;2,119;22;0,536;-0,245;2,431;5,647;3,663;5,506;3,727;4,995;3,308;0,625;1,25;0,218;1,093;0,281;0;2,076;3;
2019;36;FISIOTERAPIA;1334;CENTRO UNIVERSITÁRIO FACISA;UNIFACISA;Centro Universitário;Privada com fins lucrativos;80871;Educação Presencial;2504009;Campina Grande;PB;73;71;38,352;2,321;40,143;2,6963;2,602;63;0,887;1,072;3,204;5,965;4,867;5,99;4,976;5,913;4,853;0,962;4,622;0,49;2,452;1;5;3,467;4;
2019;36;FISIOTERAPIA;1336;CENTRO UNIVERSITÁRIO ASSIS GURGACZ;FAG;Centro Universitário;Privada sem fins lucrativos;38328;Educação Presencial;4104808;Cascavel;PR;25;25;41,32;2,763;42,5;3,0838;3,003;24;0,96;1,378;3,384;5,974;4,903;5,964;4,908;5,946;4,91;0,75;2,5;0,3;1,5;0,949;4,619;3,28;4;
2019;36;FISIOTERAPIA;1350;FACULDADE DO VALE DO JAGUARIBE;FVJ;Faculdade;Privada com fins lucrativos;1130119;Educação Presencial;2301109;Aracati;CE;86;77;37,977;2,265;35,324;1,9037;1,994;72;0,935;-0,062;2,538;5,624;3,577;5,622;4,026;4,954;3,238;0,857;3,571;0,142;0,714;0;0;2,212;3;
2019;36;FISIOTERAPIA;1356;CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL;UNIFUNEC;Centro Universitário;Pública Municipal;1146763;Educação Presencial;3546603;Santa Fé do Sul;SP;39;38;30,26;1,115;28,657;0,8072;0,884;29;0,763;-1,777;1,53;5,714;3,915;5,608;3,99;5,225;3,695;0,74;2,407;0,111;0,555;1;5;1,937;2;
2019;36;FISIOTERAPIA;1364;CENTRO UNIVERSIÁRIO UNIFTC;;Centro Universitário;Privada com fins lucrativos;80105;Educação Presencial;2933307;Vitória da Conquista;BA;37;35;37,528;2,198;29,994;1,027;1,319;30;0,857;-0,196;2,459;5,998;4,995;5,993;4,984;5,986;4,977;1;5;0,647;3,235;1;5;3,108;4;
2019;36;FISIOTERAPIA;1365;CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO;UNASP;Centro Universitário;Privada sem fins lucrativos;18000;Educação Presencial;3550308;São Paulo;SP;20;19;33,773;1,639;37,794;2,3099;2,142;17;0,894;-0,653;2,191;5,949;4,809;5,935;4,834;5,964;4,94;0,896;3,965;0,413;2,068;0,793;3,423;2,785;3;
2019;36;FISIOTERAPIA;1381;Faculdade Martha Falcão Wyden;FMF Wyden;Faculdade;Privada com fins lucrativos;1364789;Educação Presencial;1302603;Manaus;AM;24;0;;;;;;;;;;;;;;;;1;5;0,272;1,363;0,818;3,614;SC;SC;
2019;36;FISIOTERAPIA;1396;Centro Universitário Dinâmica das Cataratas;UDC;Centro Universitário;Privada com fins lucrativos;56803;Educação Presencial;4108304;Foz do Iguaçu;PR;30;29;42,631;2,959;38,468;2,4208;2,555;25;0,862;0,031;2,592;5,818;4,312;5,764;4,393;5,63;4,377;0,857;3,571;0,571;2,857;1;5;3,142;4;
2019;36;FISIOTERAPIA;1414;CENTRO UNIVERSITÁRIO SÃO LUCAS;UniSL;Centro Universitário;Privada com fins lucrativos;54924;Educação Presencial;1100205;Porto Velho;RO;24;13;46,146;3,483;47,284;3,8708;3,773;13;1;1,458;3,431;6;5;5,99;4,976;6;5;0,833;3,333;0,722;3,611;1;5;3,871;4;
2019;36;FISIOTERAPIA;1418;CENTRO UNIVERSITÁRIO TOLEDO;UNITOLEDO;Centro Universitário;Privada com fins lucrativos;1258748;Educação Presencial;3502804;Araçatuba;SP;12;12;41,358;2,769;42,208;3,0359;2,969;10;0,833;1,31;3,344;5,939;4,77;5,962;4,904;5,986;4,976;1;5;0,6;3;0,6;1,952;3,463;4;
2019;36;FISIOTERAPIA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;73250;Educação Presencial;1302603;Manaus;AM;150;124;31,974;1,371;34,135;1,7081;1,623;92;0,741;-0,09;2,522;5,302;2,355;5,211;2,965;4,499;2,473;0,949;4,5;0,349;1,75;0,699;2,714;2,397;3;
2019;36;FISIOTERAPIA;1427;CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA;FSG;Centro Universitário;Privada com fins lucrativos;75671;Educação Presencial;4305108;Caxias do Sul;RS;45;33;42,718;2,972;41,887;2,9832;2,98;25;0,757;1,018;3,172;5,993;4,977;5,99;4,974;6;5;0,928;4,285;0,392;1,964;0,607;2,006;3,22;4;
2019;36;FISIOTERAPIA;1430;CENTRO UNIVERSITÁRIO INGÁ;;Centro Universitário;Privada sem fins lucrativos;48211;Educação Presencial;4115200;Maringá;PR;40;37;40,159;2,59;36,851;2,1548;2,263;27;0,729;-0,332;2,379;5,861;4,473;5,638;4,067;5,089;3,466;0,8;3;0,349;1,75;1;5;2,773;3;
2019;36;FISIOTERAPIA;1434;Centro Universitário de Itapira Uniesi;UNIESI;Centro Universitário;Privada com fins lucrativos;5000227;Educação Presencial;3522604;Itapira;SP;22;22;29,69;1,03;34,495;1,7673;1,583;13;0,59;-2,373;1,18;5,623;3,572;5,694;4,213;4,884;3,12;0,769;2,692;0,384;1,923;0,923;4,413;2,108;3;
2019;36;FISIOTERAPIA;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;ESRC;Faculdade;Privada com fins lucrativos;123385;Educação Presencial;3543907;Rio Claro;SP;9;9;41,533;2,795;32,944;1,5122;1,833;6;0,666;0,179;2,68;5,964;4,865;5,876;4,681;5,877;4,794;0,75;2,5;0,5;2,5;0,65;2,333;2,761;3;
2019;36;FISIOTERAPIA;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;51683;Educação Presencial;3526902;Limeira;SP;23;21;39,061;2,427;37,68;2,2912;2,325;18;0,857;-0,023;2,561;5,737;4,005;5,621;4,025;5,608;4,34;0,615;1,153;0,346;1,73;0,884;4,12;2,626;3;
2019;36;FISIOTERAPIA;1446;CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN;UNIPLAN;Centro Universitário;Privada com fins lucrativos;121425;Educação Presencial;5300108;Brasília;DF;24;23;33,921;1,661;34,769;1,8124;1,774;15;0,652;0,166;2,672;5,234;2,096;5,027;2,493;3,826;1,34;0,956;4,565;0,521;2,608;1;5;2,714;3;
2019;36;FISIOTERAPIA;1450;CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO;UNICERP;Centro Universitário;Privada sem fins lucrativos;21218;Educação Presencial;3148103;Patrocínio;MG;23;21;43,69;3,117;36,214;2,05;2,316;20;0,952;-0,12;2,504;5,884;4,561;5,868;4,661;5,859;4,763;0,85;3,5;0,4;2;0,9;4,238;2,914;3;
2019;36;FISIOTERAPIA;1461;CENTRO UNIVERSIÁRIO UNIFTC SALVADOR;;Centro Universitário;Privada com fins lucrativos;57294;Educação Presencial;2927408;Salvador;BA;24;22;36,322;2,019;38,668;2,4536;2,345;10;0,454;2,038;3,771;5,662;3,719;5,476;3,651;5,295;3,812;1;5;0,565;2,826;1;5;3,519;4;
2019;36;FISIOTERAPIA;1462;INSTITUTO PARAIBANO DE ENSINO RENOVADO;INPER;Faculdade;Privada com fins lucrativos;59118;Educação Presencial;2507507;João Pessoa;PB;15;14;33,557;1,606;33,3;1,5707;1,579;12;0,857;-1,126;1,913;5,668;3,741;5,492;3,69;5,041;3,386;0,8;3;0,466;2,333;0,866;3,984;2,409;3;
2019;36;FISIOTERAPIA;1486;FACULDADE ESTÁCIO DE SÁ DE VITÓRIA;FESV;Faculdade;Privada com fins lucrativos;69169;Educação Presencial;3205309;Vitória;ES;53;50;33,506;1,599;38,864;2,4858;2,264;40;0,8;-0,103;2,514;5,851;4,436;5,777;4,427;5,789;4,645;0,9;4;0,3;1,5;0,8;3,476;2,788;3;
2019;36;FISIOTERAPIA;1487;CENTRO UNIVERSITÁRIO UNIDOM - BOSCO;UNIDOM - BOSCO;Centro Universitário;Privada com fins lucrativos;21662;Educação Presencial;4106902;Curitiba;PR;76;73;35,609;1,912;36,038;2,0211;1,994;46;0,63;-0,491;2,286;5,795;4,226;5,745;4,344;5,489;4,139;0,894;3,947;0,157;0,789;0,947;4,598;2,596;3;
2019;36;FISIOTERAPIA;1490;CENTRO UNIVERSITÁRIO DE JAGUARIÚNA;UniFAJ;Centro Universitário;Privada com fins lucrativos;50811;Educação Presencial;3524709;Jaguariúna;SP;20;19;44,589;3,251;48,994;4,152;3,926;15;0,789;3,089;4,389;5,813;4,293;5,772;4,412;5,673;4,449;0,75;2,5;0,4;2;0,75;3,095;3,695;4;
2019;36;FISIOTERAPIA;1494;CENTRO UNIVERSITÁRIO CATÓLICO DE VITÓRIA;;Centro Universitário;Privada sem fins lucrativos;21656;Educação Presencial;3205309;Vitória;ES;96;89;35,759;1,935;40,46;2,7484;2,545;71;0,797;0,075;2,618;5,66;3,712;5,552;3,845;5,343;3,893;0,875;3,75;0,208;1,041;0,833;3,73;2,71;3;
2019;36;FISIOTERAPIA;1498;INSTITUTO DE ENSINO SUPERIOR E FORMAÇÃO AVANÇADA DE VITÓRIA;FAVI;Faculdade;Privada com fins lucrativos;59136;Educação Presencial;3205309;Vitória;ES;9;9;38,911;2,404;43,988;3,3287;3,097;9;1;2,224;3,881;5,126;1,687;4,271;0,543;3,333;0,509;0,722;2,222;0,388;1,944;0,944;4,576;2,946;4;
2019;36;FISIOTERAPIA;1504;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE MACEIÓ;UNINASSAU MACEIÓ;Centro Universitário;Privada sem fins lucrativos;1106761;Educação Presencial;2704302;Maceió;AL;62;49;30,887;1,209;34,814;1,8197;1,667;38;0,775;0,141;2,657;5,563;3,344;5,496;3,7;5,003;3,321;1;5;0,411;2,058;0,764;3,207;2,706;3;
2019;36;FISIOTERAPIA;1509;Centro Universitário Estácio de Belo Horizonte - Estácio BH;ESTÁCIO BH;Centro Universitário;Privada com fins lucrativos;66625;Educação Presencial;3106200;Belo Horizonte;MG;74;67;30,914;1,213;31,191;1,2238;1,221;54;0,805;-0,446;2,313;5,179;1,887;4,619;1,439;3,979;1,597;0,888;3,888;0,444;2,222;0,944;4,576;2,275;3;
2019;36;FISIOTERAPIA;1510;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;;Centro Universitário;Privada com fins lucrativos;63536;Educação Presencial;4216602;São José;SC;70;61;35,478;1,893;38,096;2,3596;2,243;34;0,557;-0,097;2,517;4,994;1,189;4,743;1,76;3,972;1,585;0,947;4,473;0,631;3,157;0,894;4,197;2,67;3;
2019;36;FISIOTERAPIA;1519;FACULDADE DE PATO BRANCO;FADEP;Faculdade;Privada com fins lucrativos;50474;Educação Presencial;4118501;Pato Branco;PR;46;45;33,58;1,61;38,633;2,4479;2,238;36;0,8;-0,061;2,538;5,583;3,419;5,586;3,935;4,883;3,119;0,909;4,09;0,454;2,272;0,727;2,922;2,734;3;
2019;36;FISIOTERAPIA;1546;FACULDADE DE EDUCAÇÃO SÃO FRANCISCO;FAESF;Faculdade;Privada sem fins lucrativos;1261160;Educação Presencial;2108207;Pedreiras;MA;14;13;30,861;1,205;31,184;1,2227;1,218;10;0,769;-2,568;1,066;5,715;3,923;5,515;3,751;5,596;4,32;0,833;3,333;0,166;0,833;1;5;1,956;3;
2019;36;FISIOTERAPIA;1547;FACULDADE DE MEDICINA ESTÁCIO DE JUAZEIRO DO NORTE;ESTÁCIO FMJ;Faculdade;Privada com fins lucrativos;1148248;Educação Presencial;2307304;Juazeiro do Norte;CE;67;63;33,66;1,622;39,69;2,6217;2,371;59;0,936;0,058;2,608;5,55;3,294;5,527;3,782;5,144;3,559;0,777;2,777;0,444;2,222;0,777;3,306;2,702;3;
2019;36;FISIOTERAPIA;1552;FACULDADE UNINASSAU PARNAÍBA;;Faculdade;Privada com fins lucrativos;117813;Educação Presencial;2207702;Parnaíba;PI;46;39;30,112;1,093;39,72;2,6267;2,243;36;0,923;0,053;2,605;5,689;3,823;5,777;4,427;5,579;4,291;1;5;0,428;2,142;0,857;3,911;2,965;4;
2019;36;FISIOTERAPIA;1554;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA;UNIVR;Centro Universitário;Privada com fins lucrativos;80317;Educação Presencial;3542602;Registro;SP;16;13;37,023;2,123;37,076;2,1919;2,174;12;0,923;-0,895;2,049;4,828;0,559;4,636;1,484;4,546;2,552;0,875;3,75;0,312;1,562;0,5;1,19;1,937;2;
2019;36;FISIOTERAPIA;1559;CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO;UNESC;Centro Universitário;Privada sem fins lucrativos;119686;Educação Presencial;3201506;Colatina;ES;16;16;41,424;2,779;43,368;3,2267;3,114;16;1;0,712;2,993;6;5;6;5;6;5;0,864;3,648;0,729;3,648;0,81;3,558;3,508;4;
2019;36;FISIOTERAPIA;1563;CENTRO UNIVERSITÁRIO UNINOVAFAPI;UNINOVAFAPI;Centro Universitário;Privada com fins lucrativos;50813;Educação Presencial;2211001;Teresina;PI;73;38;41,007;2,717;36,744;2,1372;2,282;37;0,973;-0,3;2,398;5,839;4,392;5,837;4,581;5,625;4,368;0,947;4,473;0,421;2,105;0,736;2,994;2,839;3;
2019;36;FISIOTERAPIA;1573;FACULDADE ALFREDO NASSER;FAN;Faculdade;Privada sem fins lucrativos;119020;Educação Presencial;5201405;Aparecida de Goiânia;GO;17;16;38,175;2,295;36,756;2,1391;2,178;13;0,812;-0,132;2,497;5,962;4,858;5,928;4,814;5,911;4,851;0,816;3,163;0,204;1,02;1;5;2,801;3;
2019;36;FISIOTERAPIA;1575;CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ;UNIARAXÁ;Centro Universitário;Privada sem fins lucrativos;68544;Educação Presencial;3104007;Araxá;MG;13;13;35,076;1,833;34,453;1,7605;1,778;8;0,615;0,505;2,871;5,867;4,496;5,905;4,757;5,858;4,762;1;5;0,631;3,157;1;5;3,278;4;
